9709,-9.66,0.13,0.22,359.38,-88.56,-0.37
9732,-9.68,0.19,0.18,359.38,-88.56,-0.44
9753,-9.67,0.22,0.27,359.31,-88.62,-0.44
9778,-9.67,0.22,0.21,359.31,-88.62,-0.44
9804,-9.66,0.15,0.22,359.31,-88.62,-0.44
9826,-9.66,0.27,0.21,359.31,-88.62,-0.44
9848,-9.69,0.19,0.22,359.31,-88.62,-0.44
9872,-9.67,0.15,0.22,359.38,-88.62,-0.44
9894,-9.67,0.05,0.29,359.38,-88.62,-0.44
9915,-9.65,0.22,0.30,359.38,-88.62,-0.44
9936,-9.69,0.28,0.22,359.38,-88.62,-0.44
9959,-9.73,0.16,0.10,359.38,-88.62,-0.44
9981,-9.68,0.14,0.22,359.44,-88.62,-0.44
10004,-9.66,0.16,0.26,359.44,-88.62,-0.44
10024,-9.68,0.16,0.22,359.44,-88.62,-0.44
10052,-9.69,0.19,0.24,359.44,-88.62,-0.44
10074,-9.66,0.09,0.26,359.44,-88.62,-0.37
10095,-9.67,0.07,0.30,359.50,-88.62,-0.37
10117,-9.71,0.19,0.21,359.50,-88.62,-0.37
10138,-9.68,0.14,0.27,359.50,-88.62,-0.37
10162,-9.66,0.13,0.31,359.50,-88.62,-0.37
10184,-9.69,0.13,0.28,359.50,-88.62,-0.37
10205,-9.67,0.18,0.25,359.50,-88.62,-0.37
10226,-9.69,0.17,0.19,359.44,-88.62,-0.37
10248,-9.69,0.07,0.21,359.44,-88.62,-0.37
10271,-9.70,0.13,0.23,359.44,-88.62,-0.37
10294,-9.66,0.21,0.22,359.44,-88.62,-0.37
10319,-9.68,0.07,0.22,359.44,-88.62,-0.37
10343,-9.68,0.22,0.23,359.44,-88.62,-0.37
10365,-9.64,0.10,0.28,359.44,-88.62,-0.37
10386,-9.67,0.07,0.28,359.44,-88.62,-0.37
10407,-9.65,0.16,0.25,359.44,-88.62,-0.37
10428,-9.65,0.20,0.24,359.44,-88.69,-0.37
10451,-9.69,0.18,0.18,359.44,-88.69,-0.37
10476,-9.71,0.09,0.23,359.44,-88.69,-0.37
10503,-9.66,0.12,0.30,359.44,-88.69,-0.37
10525,-9.67,0.13,0.22,359.44,-88.69,-0.37
10546,-9.69,0.15,0.15,359.44,-88.69,-0.37
10567,-9.68,0.12,0.21,359.44,-88.69,-0.37
